mol_id,fold,metal,cn,graph_sha256,source_member,source_payload_sha256,graph_representative_score_sha256,n_ligands,repeated_payload,repeated_payload_group_sizes,legal_ligand_group_sizes,donor_rank_orbit_sizes,candidate_count,challenge_eligible,missing_attachment_identity_group_count,above_exact_limit,grammar_roundtrip,exact_sha256,encode_seconds,exact_seconds,screen_seconds,screen_error
FOPROT,1,Pt,4,5ce55f413dca6d8f07cb2fff64e0abd853890813e3bfe77fe9c01c3b5436d8cc,xyz/FOPROT.xyz,1df381e6821270c3951a887114fe721d005aca023cd007b6c59305191e6bc74e,d47c62c8a1ccba04ef82c5f50c32cdefb9e463b8c9b3f107ba1dfa22fc808d4c,3,False,[],[],[],1,False,0,False,True,aa5895e051281277b1321749d3c37b5fbdee46b4aeb53b34a6b835d12e97b0fb,0.002456799993524328,0.0002099999983329326,0.002748200000496581,
RATNUX,1,Pd,4,7598f479a5a28529e784d11a52bf79795448c1bc8eece2ac46038dd06a1dd3ea,xyz/RATNUX.xyz,dc3ed0af4e0f307360251aae9a218831fe2367e35e82ec7cf01b6d4d1a8434ed,d4816677597c36666ca7947fb0d8e49603b21485e582b3da3ac8145aa1a57dea,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,15359bf9642a33ef7871d607a44ff1a256893788a44225109337eef306d38ad0,0.00693529998534359,0.001410800003213808,0.00850600001285784,
BERLOC,1,Pd,4,ab88b0c80579c829772b9b1de194d698609fecd2ef40e6208e6a0caa7169edbd,xyz/BERLOC.xyz,33491b946116bf13fcb5fa6226c24e3580bf0150d292f7a3c1764d80b8193a79,d4850ffcfdd17f28f66aa2c3b6549cebe6ef9248f9d480e1861f3c35d98be296,2,False,[],[],[2],2,True,0,False,True,f51c0931100f42283ac272930a34937e768f9eadf2bea729059bf479537e2a70,0.0044793999986723065,0.00043340001138858497,0.005018099996959791,
NUVNAV,0,Pd,4,5e9b3ea641f66781a832e751df28352f29a6d8572832209f5b35bc29cc21e25c,xyz/NUVNAV.xyz,faa55bf35be4de09bc78969cd9cfbaa3f13acf2e093c8b093576cf7a868cd8d7,d498f79254bf1c706f46367f8dfd6af4bbaba4c1abd47db2416e13e568a359e1,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,fa36a8f6f2964bac67fe36ef3969b2ea8c1887ce03d30bda5784ddf71a9a631a,0.0022059000039007515,0.001313800021307543,0.0036111999943386763,
KESNUU,2,Pd,4,db2259668e8a558df5101444455f8b013bf43afa035fdf56651140b26d27d3bd,xyz/KESNUU.xyz,5b60e8d70dd9146a706139faea1533497d9e063e3241d19bb9ad2fe391cd330e,d49f9d5c9861dec025133ce761ecdfb461b2e76ca601cb12cec99ed440ef8352,3,True,[2],[2],[2],4,True,0,False,True,997551e3d931e4cb44a596faaca0e0a4c7a92be4f0b4c0c72d67e72f3ad0ddc1,0.00519600001280196,0.0011580999998841435,0.006484799989266321,
ETOGEB,3,Pd,4,74686f9d7c6e3e27cc6b1f38c25d0b31fa0b60cc644e070782f31a3c67f1e624,xyz/ETOGEB.xyz,cc5290774d6d56646b5f752b610a12e351de489bb5b01d4326dec6123a23330c,d4aeec2c40aa1e521b68a08846c18a283e4f7a8c3965db904036269c35d0d099,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,845b2620b616072de8d612c64b0aad4768cd3fe046a2352092923da080b8029c,0.007082600001012906,0.0007106999983079731,0.007940299983602017,
ZAQYAR,0,Cu,4,50532dcdcd0cdb42373b56afbbcf19c5944d3c554d5857759962a96126355073,xyz/ZAQYAR.xyz,474e7b9378f34302e4811e6275878796474aa5adb603e15449fc286e4c51dff0,d4b01531755835709fcd7ebea864c5ca8e92406d3f5cdcae6bcc8a5e329742ca,4,True,[2],[2],[],2,True,0,False,True,8ae28a28471b0949df89abb23fba785cfeb4073136d2fb55e88f0366f7e04e44,0.011784899979829788,0.00038949999725446105,0.01233130000764504,
FALFUV,2,Ni,4,d88aec1e184db9453f42b2bd1814186cfdbc6c1359dc3ae3f2531569ad43290d,xyz/FALFUV.xyz,cde94bbaa43d0044f8f6f89af0ccfe5e05ab1fca648ad415f7c5e3f48adae158,d4b6a02addda4732216056107c207a020fee2e4fdb7541ef124d7fd052888f7a,4,True,[2],[2],[],2,True,0,False,True,1e49be6c927a43111d4058148becb5d354b37441ac0e9638016f02c889adf9ed,0.006152800022391602,0.0008219000010285527,0.007130600017262623,
FENDAE,2,Ni,4,38eeeeaaabacbfb65271ab0fc67258feec360965c1b6372cdf4c49a308678c13,xyz/FENDAE.xyz,ecc4712be525beddd2f36a1ba84a08df2b95de3fb181d8db8b4401c0b3522eb2,d4bec2781e43a732262b5d1faa02b985e73c81472e0d1d97e22d72b460dd5122,3,False,[],[],[],1,False,0,False,True,78605ec85d08402539868c425c46875a34e8a3cd33ee89ae06c508e0dbb70c92,0.009715499996673316,0.00016840000171214342,0.009992999985115603,
ETESON,2,Pt,4,59947632257232c8892224f3ac367523969550c709c4e2f6ea38605d99067b72,xyz/ETESON.xyz,82d1be0da5ba1ff5dbd0b3e02c5121d3d1565b3c72549345ea085d0e0050322d,d4c1d0aadc1c8837e909836cc585c820f2b6830d13883a50f0885f2195c62a79,3,False,[],[],[],1,False,0,False,True,76c994deb2e1830da633244283f22456d2ea3cc4a5c1e38fc4a93d4e6e50a679,0.004204700002446771,0.0002500999835319817,0.004575300001306459,
SIRJUA,4,Pt,4,00dfaad1f7d28159614800e4943830785b1210ec1a608711d7644a1fe6a37eb6,xyz/SIRJUA.xyz,825e9629676a832c3827c362f763274ad641061a896be4faf541f5e2bb4266e1,d4c61b11e70333c5c2a02d9c580b90d39b92e96b89c226bbdd94c941235843cf,3,False,[],[],[],1,False,0,False,True,cf28cb586df719006ee6e7dd77cceb257e8f8754a86f227fb894ca082b51d65f,0.0020462000102270395,0.0001568000006955117,0.0022675999789498746,
YAHNIH,2,Pd,4,b3c44188d185fe440ded60e4a41c990450815d6e2ebc2a3dad22467a9d201161,xyz/YAHNIH.xyz,eff6fecace1d2719ed6b3770de1bc7e843974282a43eb8b5c07ab2a49c5c7ccd,d4d5bf8df3473e5a91069d12e262f0d8bc40014cf40a2237eeb6245ff90feceb,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,83a5f012faa12e57dc0c2bbf79b6d348074a29682f6ee991bf69c57b456d8b50,0.006391200004145503,0.0009114999847952276,0.007446699979482219,
WEGQUU,3,Zn,4,9bcdb3b3647e737097298e3729456c3d96270fcf4838bb98ec644549088d5b83,xyz/WEGQUU.xyz,2a36aff88e28d177b2ceadc06366d247b5c7f5759cba5317d5b938e51e7747f4,d4ea49b42dfa77241daef104130782b7ae063c52904f714cf1d993083aed1583,3,True,[2],[2],[],2,True,0,False,True,ace3df5e2cc400ab908390129cea0df3750882fac05cbd1869e17c069d71a426,0.0040071000112220645,0.00044450000859797,0.0045378000068012625,
PUBKUT,2,Pt,4,03aa0bb5d79e59e2724ab672eaa8564911afbf9ff7b3601a650d9fc7273444ae,xyz/PUBKUT.xyz,ed329badd59c8a833abeada3f43232498df7674db721246a0be87407fe9650f8,d4eb6a9e83fc9cfbe08787f90026be37af7226f65e767baf0d2f4f6c36012064,4,True,[2],[2],[],2,True,0,False,True,8983d5870c43a02dd58f309b9b22d78fea44beb7cabe804f9082845c4d4fbd96,0.007160200009820983,0.0009711000020615757,0.008263600000645965,
VUJKOC,4,Zn,4,fa048ca0e9bfae814631b8d9959b350e3d592f0b2adf3cb2b139ca406b17084a,xyz/VUJKOC.xyz,0c4bb3f1ae58fbd90de2e95618c7362bf200df29dbb78225cad313567838058a,d4ef6fd2c849596cf21fcb5cd3da802477dbe495053bc31bd4af2226eb1e25ef,3,True,[2],[2],[],2,True,0,False,True,320bae1cced6455cef3fa23329e8527b31f45c93796558636ee794787a405a42,0.007213499979116023,0.0006655000033788383,0.008024699985980988,
YANCOJ,0,Zn,6,ea9533c8d6c08d8f21e83549b96bdcfbae5c534aaacdc8d0869065590e0856e6,xyz/YANCOJ.xyz,0a2c4c9a6c49f12a0b43df4db632525a3e1424430f72d1da6009f322d119fb09,d4f2dcac29b77c5ef5f6349f93313b9f427ddd1d25555cc45799292b950897ab,2,True,[2],[2],[],2,True,0,False,True,c841001d992113f9da7ba6f15c3d4ab250096d6c8462cd81021441354b0d2f36,0.00852380000287667,0.0005554000090342015,0.009213200013618916,
MAPKOD,1,Ni,4,e8aa052871f7d47a2c2f1d562ec460eb2dc1ba2f0e66895033ec90e936cb487f,xyz/MAPKOD.xyz,4f93fdf36244601f55eac601832098ed338761d2454a30d8ae036ed48a8f63e5,d4f755dea0f65c8d2f431b33b2ca76388ef946ad29d69abe53bb08ec879234e2,4,True,[2],[2],[],2,True,0,False,True,e4ceffeb1856f56e1d8486c858b077d12ed378dea67ccdf2c6af6f55c5d3fd1d,0.006151899986434728,0.0008725000079721212,0.007141800015233457,
MOJRUY,0,Pt,4,9066171d06bf16b8e2c89ef0631a38d9785fed9d1014b48477163058067d73a2,xyz/MOJRUY.xyz,68dbf52c4b61e656f31b277626b02e6ce442ef79fe47a4dabe7ad1d0a3209d08,d4faaffac9848b625f9ac5cca6087f73d06ab2b0f0fd2283f107552c8dd194b9,3,True,[2],[2],[],2,True,0,False,True,c48df93330b83b5f8feb35cd6c30ca4b5259279cb0e6a35442df0bd7dcde1da6,0.005222100007813424,0.0004530999867711216,0.005797099991468713,
SUCVAP,4,Ir,6,c92e1ac1cb99998ed738998c594842aea9bb732faf9a01d94b16930288d770ca,xyz/SUCVAP.xyz,816b52df5e5b79f813bbba327c5393d25e7ab4828be1c5e7c3f2637daf245c33,d4fc938848d04d812df158da3e730e8f5349e3d987c9d205e98ae518cd3fcb0d,3,True,[2],[2],[],2,True,0,False,True,0108f030b6a04ee4d1f03c5d074f00f1cf9a2e59a52116224104d63c763c0603,0.007123699993826449,0.000814600003650412,0.008056699996814132,
PUDNAG,0,Zn,6,5af15de55801cc762e095f61c2c06bc67f9cf79992fe7cb937c636144b775084,xyz/PUDNAG.xyz,f2bfba1d3580a4cdd1227183f5ad0fb1838b010bb198cda2fb5f095fa40b8a81,d4fe8a8de133b4de5cfc4fc23a96bc9f9ada1847d9448ac3a9cd83ec4c47a4f0,2,True,[2],[2],[],2,True,0,False,True,a0eee03993792ee444fa7ec3ac47c1ce07ec6e6fb255a062559aba2231f00f4c,0.012406000023474917,0.0007783000182826072,0.01329740000073798,
WIDTUZ,4,Ni,4,84801cbee82a2e0ed53f65407a0b71bf43880612dfa93b15dd3712c843142e8a,xyz/WIDTUZ.xyz,ea1c2fc4f2c9efb6b3296afaddd1392988bbe15bbd2e1b8071e1adad19c801a6,d5109c8568267125bb52f491289a46cc76bf95028186b9f3932319391ce3b98f,3,True,[2],[2],[],2,True,0,False,True,b163fc7fcd7fedaa8c7d51e7edd52a6d6ece318fe726a55219ded4f646f427b2,0.011855099990498275,0.00046710000606253743,0.012520199990831316,
NIHBOV,0,Pt,4,f45b9e8c5541e100ea3ccaa6d6ef6dcfb8f5bfc4845ae2e2c6afa8a79fc67528,xyz/NIHBOV.xyz,d52f478339676f5108b32a46afdb863bd6bdf3b039227f2d724a339876660f97,d53d843f428116707c8c5db4dc68ceb4ed75c43aff63d043b2eb528591cae2c6,3,True,[2],[2],[],2,True,0,False,True,431d5602869755170e146992798c0d7abc204318dc760728caa0021eba5e3b01,0.012511199980508536,0.000694699992891401,0.013362199999392033,
ZUJXAF,0,Ir,4,f73f2bfd9c5b4ce8b43739124ac6bfe2319c32f593b44ad6d7a21900413bd533,xyz/ZUJXAF.xyz,0f5a41487cb8c05c25bf92c4bfdf9549ff8234780bc9e9d1cdc69644de3e74dd,d53f26d957e443c1f51e8c0295b9e29943fca76c2494f8a7d4e9586c12dd65a0,4,True,[2],[2],[],2,True,0,False,True,55f47add91c8fc971ffa0495203bda819c4bacdb64d8210413954af001a6995c,0.010252999985823408,0.0008111999777611345,0.011179299996001646,
HEHKIO,0,Fe,6,fb697a47074ed0ceea514be884f804c1604deac0884299d914a7cd32efdc24d3,xyz/HEHKIO.xyz,36c36af470e2d14adf34727643e145b45bad61e9a2d4775950b70f668a8df110,d5470eebe8bc0ac38bc0a2805c11ffa72b3bee97968743a0d38746e1b02e8450,5,True,[4],[4],[],24,True,0,False,True,adae11fa468243aa8b64ab0f12b8fcf0d7ca64cc392f29d41e44410de9c9e1b7,0.007774300000164658,0.008716799988178536,0.01661629998125136,
EZIBEU,4,Ni,4,4341cf0eb487635b7b5c99858863d14e551c6f23eb754d1d6d2ba8b63e5f638d,xyz/EZIBEU.xyz,e62bfb6e6451525b0e974a6d03ddddb37f05f262752f3d1d7d0db478516aa8a5,d54af71da310465ea3fcc6dcf0a577537ac772e6ce5b193d374784f329cc1294,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,e4b64b729b0c87827c9d4311d7825e183536490c83f45e62b8044a6f3890ab57,0.01135499999509193,0.0014078999811317772,0.012936100014485419,
NBOSNI,1,Ni,6,f1daa15d273c8e016f62362e6b14bc674b15c47d26790873adc606b763ca950c,xyz/NBOSNI.xyz,52d4f10bff0209fb48ab531d93186fa325813dbe933d9600f9507b697902f7ee,d552b718a7b2d78592ce041e655980ca3059b715d085fa548f65042239cd9cbf,3,True,[2],[2],[],2,True,0,False,True,1eb5fe1929e2e52ce7031dfb012b78af914c7177d1bca447c9ccf54531f83a32,0.005427700001746416,0.0010235999943688512,0.0065818000002764165,
FAWHIV,3,Pd,4,812844efaf48fa23c3f45deadd8e62d742df76e710cd4fc981f336d99ed9db1e,xyz/FAWHIV.xyz,072734657366596706f26c0a8e0677ca16f54ee5cf2518f2376e4d237ae76e92,d561bb70b98e360a2dbd0e784a31874acde9e6948ffcb1314b489acef2b68b14,3,True,[2],[2],[2],4,True,0,False,True,a862a618e87456515e3fe362b33ba65d0931d15bc04e93cfdbdd40392a510fd4,0.004117300006328151,0.000755899993237108,0.004961099999491125,
SIDQOO,3,Pt,4,270950997cb1ba202575ec89c4c2b3db06a5a5d12cec4e233fcf8e781f50069a,xyz/SIDQOO.xyz,fba522fca7df9f8d5f1e78f0eaa406676f5515f3f4473190890dada3affd472a,d56a355b4ba9e3ede8f33753d0161846c644d03301fc03a27cca255ff8c1545c,2,False,[],[],[],1,False,0,False,True,532d9b20895651e039f17afa4293cebe5dd02f2b215c10bf5fba94c729ca5014,0.0022758999839425087,0.0001416000013705343,0.002486399986082688,
VEFPUU,0,Ir,6,b98b8bda28cad3ea1ccaa8aeb76666fabb99bf408f9edb40483ecb193a29188e,xyz/VEFPUU.xyz,e580b52916d16f2e71839798fda7749c599569ed9613d4a2cdaa09e681b42dbe,d56a40c931318608fbf6340b58b41c362b20cc483f6d712c58e22fc35dc9b3d3,3,True,[2],[2],[],2,True,0,False,True,01f67ae6f9539cf4045e5ee76461708711463bdd42d07b4f7700c2fcf6ea3e3c,0.007105199998477474,0.0007943999953567982,0.008044199988944456,
HIHSAU,0,Pd,4,6621ee9d2eb13c36e142fa82c9c293a7bde49bf69b2203c48134c82e14e81691,xyz/HIHSAU.xyz,63f331c29ad40ecca5775d41abb8938fc0155b8e982162372a16a095cd53e08f,d56ce648b3a26872db70a34f5b90001dd9471f7fdb8256e3cafe12d300a01590,3,True,[2],[2],[],2,True,0,False,True,effa62e78eff9ea86fd3b97f011e9c6e27845982f16252ca1d951990bb1f0b75,0.006284500006586313,0.0008689000096637756,0.0072820999776013196,
QEKTAE,4,Pd,4,ff0abe6a83372b544105dfc3358d8ed089a30f42e3307a2732b3c967f5d28e36,xyz/QEKTAE.xyz,3e1bc5cc53553782818a204a7d15be56f4a8b4d73e726e87bdfad8ac4597710e,d5757ee38d6732aab1ecfa98c74e5bd6dbe1cd6d6ff598b60cd4d2334365253b,3,False,[],[],[],1,False,0,False,True,10b5ab0264dde37ca5fc3fc10f8367aa7fcdd2ee3d179e54e52ec7f967cdb3e5,0.004322699998738244,0.00015460001304745674,0.004565199982607737,
QONFUW,3,Cu,5,5c8aa3cd0e791e7b7b7a487e30a00eefb3f79da50bc7b7bc323d55ed9374c33f,xyz/QONFUW.xyz,f967329d0df8d60fc1154632925b0e4bf08f8f56fa975b9267931adc381d3a41,d5837e25816a8541dc08aa3df78f5914321fc27a1514cb1a7b74b32a7603c810,4,True,[2],[2],[],2,True,0,False,True,64aff31f286f9524645f720bb1c6c1836927bc373f191e0f59470f74f0f1dd63,0.00985850000870414,0.0008932999917306006,0.010877799999434501,
IZAYEO,1,Pt,4,b55158672d75316af7876f40072aa34eba1e4b820dedd6dd8fb7c4848d663529,xyz/IZAYEO.xyz,6c6464d5fe0a01b25bb66aaae59e651812fee3d0765d9d95c1c8c7d3031213f4,d591857efefdc622fdec60c04bc5055f966211503d5454b5e5fdef139f6be9b5,4,True,[2],[2],[],2,True,0,False,True,6e1705c592981323dd484b3d3e1c9c7ca3a5f85ae2fc7d0e9fe75b42ec7164c6,0.005481300002429634,0.0008481999975629151,0.006438099982915446,
PIXXID,1,Ni,4,791dcd60f033b3d42704be9a06b42e72a4fdd288e946a851d51825d1da740f63,xyz/PIXXID.xyz,ce6f7b68e5cd0765898f6caba645e0a5cf6a75d50667bb7c0822f3b10adf8658,d5b3e5c86c3bbc0d269a420500496a333252a1b404e1aed022652497f59d80ae,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,9ff88c60fd5abbf06bf67f1d3bc79c31287d3a84f1333c3fba519ed380eb667f,0.002808799996273592,0.0007298999989870936,0.0036204000061843544,
CYPYZN,3,Zn,4,b8a498f859cf0349e1bcc75db8da73f7beffd8f5ba89ee6bd0aab6f1da969e1e,xyz/CYPYZN.xyz,7c276dc68b8c0d2d9ba2ef2c922e1661f20e9c5ba00f8f793c9f68c014f7befe,d5b950c4d4bc23f66c564fd5a2c1922a4f9eb465531925dbfc67558e1a7b85c7,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,c400e4d0603574427b49843c98987438be9e333e93e9df710603a4404845e302,0.0016573999891988933,0.001061099988874048,0.0028024000057484955,
KEXVEQ,4,Ni,4,e77606189ad2655f20beb73d3888c051a237dbe7559c32026fb6866aa40bd1e1,xyz/KEXVEQ.xyz,f50552f6921d406051ad0ab971290dded44fabb162ca5643edde5148e0a80ca1,d5bc4cd43c85d851ed9bbb6c500ae8a119bec59037d11df08acb3861e4450ce8,4,True,[3],[3],[],6,True,0,False,True,c5b90e135b7fc9dade121c0b3b09898aed09d720ccb7d8f80aa919f61e4d4170,0.001864899997599423,0.0012526999926194549,0.00320920001831837,
ISUJEO,0,Pt,4,29ddd9b22a6f8179e34027180bb1109644a93111bc73d03b67a7cf77886c4ee8,xyz/ISUJEO.xyz,fd177effed081a22ab5c7cd776f999002927c4f90f5cbd1ea541a867a0779614,d5d13e263dd2722d882a47521ed84ef991e5755eed9b0b293c27ef62f81ee36c,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,f169e248b4d0e7d27dc524ec5aa50e3281f47cfc4136ea1f64ed800dba356a1c,0.006534499989356846,0.0007502000080421567,0.007388600002741441,
MEGMIW,1,Ir,6,cccb3df5796b111aca4590b34532d3b4718259f6079a9b0017f2f48fcf3911b3,xyz/MEGMIW.xyz,ca061ab507a01fca3e8036674dd815df8f58c7c055ea59666021fbbd5cc3abc7,d5d40b4413135f81144fbc6121e41a4925a8a25a313688ba012ff60181338581,3,True,[2],[2],[],2,True,0,False,True,9baa2dd00cf6f666c800309021ec204e5762dc305b35f2e5d552b61a10f1424a,0.007061699987389147,0.0006942999898456037,0.00788650001049973,
OBAWOF,3,Ni,4,096631a36028ace303379198506b964d5e8cdcd29b7a1c5f3879bb6f8918ab41,xyz/OBAWOF.xyz,bc1aa4010e108640ef32848dd67c6019d70d15fc98e1fb1b566c133e444c971c,d5e9423abc5534dd1c7318f6630edf2dc2444d55425a9bc765963aa247e8818b,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,324a47a3743fe8532cb414e30170b164bdf4dc2bbd275d61256b58f77c2074ef,0.0040385999891441315,0.0007307000050786883,0.0048679999890737236,
WUBMIR,4,Pt,4,a3651203b8ccae8d08b092a712d6c78cd812e3beee5173be0ab65903a3858643,xyz/WUBMIR.xyz,5dc19db93341874669fbf6f8636b2e104a76e3c54620a45df9e5ee4930e1b9d1,d5fedc9892b7c5d7a4df824bab69c732307d749a943c728f2f52cba1cf9f698f,2,False,[],[],[],1,False,0,False,True,3046ca248d8243c49dd80402e402e167716b7aeebbb16ad1f626f1c312531540,0.005955500004347414,0.00014749998808838427,0.0061944999906700104,
LICMEQ,0,Zn,5,a438e6e576abc6eb5c2b12b57ce9ef74beb61e0e000b643d1d2d070b15deb218,xyz/LICMEQ.xyz,b1d397692ea8f56c24333aeff3721f65215f30a0bb4a0e7a7872604a8a513274,d6064bf62dd8e3b85ecf36eeeb5d86cf5e75e498923d7baf564f4dd9f8a599a6,2,False,[],[],[],1,False,0,False,True,08dd3f208854679ac49b1dca7f56c23bafb1f50f7181efa8bc5cb3606a8cad0d,0.0067337999935261905,0.00028080001357011497,0.007146699994336814,
SUVNOP,0,Zn,4,890a6aba4c51e86c8e7aa2042a39a21f2f1f02b55184b533801ff2c386eeb688,xyz/SUVNOP.xyz,4947c7040aa95e20293f51d44d3a13914446437ecf46dc4c2d5f07e346992010,d609cf732f60165e980a478f0ac061b75e805d32997d69bba3ae09af5b630789,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,5f2dc3b3643bcd8978c318f2fdf158ac0467ef06ed680e4b03c2c98a644c543d,0.005930600018473342,0.0007116000051610172,0.006739100004779175,
OWEWUJ,3,Pd,4,d998f1b34f885ffd12cd3637b07749db94ee14ce9ca83d97f9c2b3c031090ee3,xyz/OWEWUJ.xyz,1a73e6c38b250dfa080773fcb14e765ce72a4c05fcef5e4c2117627ed3fc9702,d60aa03143768504b7a638ec76cf740cbf501c128ec9c167916cb30780df7377,3,False,[],[],[],1,False,0,False,True,5dadd2db3ca8aa674606623a0b89594ea0a4ac7e992a7658fc30ba899287c28b,0.003413200000068173,0.00032419999479316175,0.0038366999942809343,
BAZTIG,0,Pd,4,22a98808f029289bf490d281d860997e48048567c6877dba375168addfad55cd,xyz/BAZTIG.xyz,4506ae33c8590f7f5dad726a1d5c896770aef822dc303a2129028b301d9f51f7,d60d0fe232526b8b0313fbb9aff9728f3c98bbab5421a5d853c9a5d25bc774ab,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,f54702dfb3884b12528d347b510f1532e58ae075e303bb5c6c78a3d968b306f9,0.008146800013491884,0.001392499980283901,0.009692200022982433,
OTAYEO,2,Pt,4,53af770c3f66e99f8616015f93ed190e52f875c1c41497a793f819bfd3a07a50,xyz/OTAYEO.xyz,317729e7e39ea326dd5cf81c0ce07249fdb98f384a8628715ef2a7b5682e4074,d60d8c8590b875fd35ffe1b15066ba76fb04aa6dfea2e4a1eea2524aef16d713,4,True,[2],[2],[],2,True,0,False,True,1d574607a881c5a783c3ab547a89bc1f1d8a77b1a4a47d26b8b05779fcadc61b,0.0030857000092510134,0.00046759998076595366,0.0036561999877449125,
SUGLOX,3,Ni,4,60dcd141c3c3c4369b79d8b29f287a5f20f6cf283b2f840baa308e1214abe0d8,xyz/SUGLOX.xyz,72ed056662e7e6204e8ae2a2b4b523b9ed619baa819e801be93c92db3f0e15f5,d613f83f8d8ea2c84423bc70aa4c6370fba3a7d70434aad482e7f2306b717cc6,4,True,[2],[2],[],2,True,0,False,True,9b88fde0af7bce14a867d00a84523db64dcb47ac4c4883c0056ac9ff9b8faeb8,0.011547000001883134,0.0008286999945994467,0.012524200021289289,
LALPAP,2,Ni,4,1ec5448955924a281553db7f546b0b30c7e2e931cc3857bb40b5abbf65972248,xyz/LALPAP.xyz,c9d457685e371214e44bdc677ed7d7041ec0fccd96a5b94362bad3570928b366,d621887fa62eb365720cae87589bc0a773dce2a9e858702ae0fb8fea31dceced,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,5f96b0b8d5c93895060dfee920eefa1333d405b38cbaedd2ee90692371ec47b9,0.002982200006954372,0.000746900012018159,0.0038126000144984573,
ROBJIB,2,Cr,6,cf662b4621f8b772a1d7b1bfe44cdb31045aa570e0f2460fc88dd0c62f5e58e9,xyz/ROBJIB.xyz,934d66d22f4732bde9a1fa3656ac2a724daf52408e1ccd21c30d76bfe48f27f2,d621ea66749844e3d42720c60e066279472bb9f448e7854588fa7cc6a2e54ec5,5,True,[4],[4],[],24,True,0,False,True,6c3a711ef93e00792478acbf871cb733340cc984de2811525253ac44fa02eb52,0.0070266999828163534,0.010288899997249246,0.017416000016964972,
IDOCEJ,1,Pd,4,7d00394cb813763d6b68b65f38b5f802814120432960ca01b2d70d02fcb6f965,xyz/IDOCEJ.xyz,238e627ca183cdd221168e85892f3250441db8208dc3bbb679697674bea40f26,d63432cf6a5f7cdfbeb198ade9901e0fabb7cc0d52640f08249cb8fbaf0d84de,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,be8e6133ff112f7f16d81d7cca0dbbd28a684d934bcd015294350ae6873e9884,0.0059664000000339,0.0007239999831654131,0.006785999983549118,
VENHAA,4,Pt,4,37fec0fd4f7d700a34be0a8006ea93358b2c5d87927b8ee924ed9c6caeb2a4e0,xyz/VENHAA.xyz,b993ee995af3aace8874d5d05687b1de48648b4dfa6dd30c3aee32bf4b8bea41,d638a2a6d18fc0bb5eb21c80b886e57d8a73ce8f7ac98dfaf01e955485358b2c,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,0d2977eade353880c2442ab29ab9b32227936758f25592fc5c86cad30e8b425f,0.0021117000142112374,0.0007667000172659755,0.0029510999738704413,
LUDQUY,2,Pt,4,e9d82afd5314aa2a2d8a1ae7737eda6d47b3da070a0a1a4bccc0a57452950dfa,xyz/LUDQUY.xyz,ebd633c9b29620d2907ef8c90bac681ed001b821b4bffad25d440d86dc89a966,d63abfb179a4cd96f520d9489829cd2fc0fb25469dbfb415a2cc12a74e6dd8c9,3,False,[],[],[],1,False,0,False,True,31207b2711cd0c9bcc9e8db5ce11bbea69a61d3b29c992441852c2fc2c4822df,0.003189000010024756,0.0002528999757487327,0.003544300008798018,
XIGHOK,4,Pt,4,8a6c9da9e66b8ad37d7392fd776cec037c90c27ed7fe84882482110b91549313,xyz/XIGHOK.xyz,f1d94f29965ed4c724e06329d61b884dbc62bdbcd95891e8db39936ffe6fded1,d63ea3b99f6fde39a825a7507de00bee4186b2491135243581acd6e21cebba3b,3,True,[2],[2],[],2,True,0,False,True,e77785cec8133c61fbe02a95ae87c7bfc56caa9bf9bc7371661ece12e09f529f,0.005960699985735118,0.0003446999762672931,0.006425799976568669,
OMUZEC,1,Cu,4,51f2a4a892f286658d49304a3720600e6937396ca8b061a03724226e8ec7a436,xyz/OMUZEC.xyz,e4bd0373653a4d958327996a55688aa7276161d4b933d9f763cbbc4dd56c4b2d,d640116383dbf2812ec63141e05946cf8c37cb154f250623157aa792dab263e2,3,False,[],[],[],1,False,0,False,True,9487427d277f9b0c2ef27d599865ff219ab172ea9c4d46133669022d56dbc6b4,0.005287899984978139,0.00013890000991523266,0.0055121000041253865,
XEXZOQ,4,Pd,4,742c905627b4f7c08748de286840fdbc592b48ec678feef695cdb3450950fe29,xyz/XEXZOQ.xyz,e0d85829096cc18bd14dd61446d620e18984a435b912e0a059df754ae46ab588,d642f199c29d8a49ad58465daaa13056b0ea3e5d4a6731c7b5667c06d4a4d287,4,True,[2],[2],[],2,True,0,False,True,1e9c761784935c6ceccc8d9c1dcc819e30b26a49cee04ac8c09070aeea7f6b51,0.005343800003174692,0.00046690000453963876,0.005903699988266453,
